"","GSM1318547","GSM1318548","GSM1318549","GSM1318550","GSM1318552","GSM1318553","GSM1318554","GSM1318555"
"6209",6.07785906054034,5.78344453085177,5.52749765851258,6.11315251578583,6.01639972019092,6.19109410040633,5.99058518814888,5.45835309220815
"6210",6.87587984718786,7.25178760174148,7.30931314821975,7.40179202839,6.23252856794263,6.26727974427386,6.8596923460898,6.55049848383506
"6217",14.1191879116563,14.0736620513019,14.0849106660192,14.2323399303563,14.1287007813074,14.3356568849619,14.1855883723373,14.0805204236722
"6218",13.092896580716,13.1929237623587,13.0182644161469,13.1239628450709,12.5322388769892,12.7670582058935,12.3993565455908,13.0236905835414
"622",5.12997730498777,5.15298483510636,5.20800915132383,5.68999269961124,5.42774976124871,5.57820973705785,4.90853484336001,5.26944458166857
"6222",12.4732413633005,12.877446033653,12.7244300548554,12.9383817167897,12.3468549465098,12.4986234612634,12.3499741795508,12.3653947921066
"6223",7.51175780215231,7.96618469418231,7.92433387284747,8.40612801134236,8.13327399040542,8.223703190308,7.82976646117714,8.07370990291108
"6224",5.37305286338199,5.33491735221951,5.61252665868362,5.30152444627722,5.44862010872502,5.46355781757774,5.16809684908967,5.51987180853997
"6227",9.64475875552459,9.49479438675321,9.46228630269854,9.3759368068573,8.81546542081136,8.93864423104977,8.84938757053132,9.16796851132526
"6228",11.3426341291826,11.1630643006177,10.8182481423793,10.5580685066142,10.3462858926996,10.2396365893001,10.2219427915371,11.0817335048505
"6229",7.64656335903002,6.98556783643481,7.0125507932858,6.88062401842581,6.25301797883061,5.76690079188175,7.13720526993797,7.59735906866606
"623",4.73670933513806,4.75497284948275,4.78721498564374,4.81219032654803,4.95233659616096,4.72177340401846,4.80689519821389,4.74007589576042
"6230",13.500656041611,13.6123855483827,13.4452663635295,13.6123855483827,13.2132685789609,13.3746006619434,13.2728786044038,13.3941236047235
"6231",11.8002909910534,12.6680582540556,9.29741933142677,12.1028309576252,11.5189453998171,11.5538365622021,9.50426165082293,9.31400400022334
"6232",11.9514420531611,12.2064136505488,11.746181276821,12.2525676910771,11.4276831068431,11.6278105851351,11.1931522538136,11.5189453998171
"6233",13.3443592873506,13.6621948601427,13.5185694871764,13.8254700744887,13.325905431197,13.5340802587124,13.4714681163156,13.8417517380403
"6234",13.156696485645,12.9484095581673,13.6214603277405,13.6085992688107,12.0925364575312,13.6511001273392,13.3501234852013,13.6482642527243
"6235",7.91823353226817,9.10991393732028,8.06659724893117,8.589442901486,7.90486426245399,8.25541526090624,7.85467764395889,8.60892710468623
"6236",5.3053188182364,5.54974257171395,5.46553024779929,5.36157840270169,5.4821099283545,5.34950586999597,5.79023640135235,5.8230828331712
"6237",8.42122601505849,8.4200945225665,8.63297482960509,8.68770598800903,8.83997342535733,8.79177548152239,9.2937461263513,8.92490718199815
"6238",5.50921177907968,6.23796552100966,5.54207902923321,5.72661172432744,6.34950772966033,5.30066194598628,5.85117761722193,6.01136148758729
"6239",5.79797931861514,6.04130995732373,5.73161125176305,6.15857611531802,5.27441974983056,5.74687959647866,6.04614461660059,6.27196413549793
"624",5.63263124516099,5.74013248562053,5.57165444263128,5.50399880339002,5.93937255952616,5.96121132705847,5.60030590330993,5.88248810627537
"6240",9.63989578222658,9.80511006794086,9.67382915652521,9.88149737181062,9.65940620240831,9.37455188603025,9.76771999892692,9.51908461198062
"6241",5.03238924945778,5.08202748103884,5.23191020732135,5.06134472735103,5.11108622799515,4.84711354284863,5.23494201677489,5.12248856932414
"6242",5.1234052902387,5.59933152561801,5.37372790165808,5.45671694564617,5.18845281016722,5.2548362992412,5.28885409248816,5.20525862984355
"6247",5.16638529666699,5.05304186217435,5.09360817683807,5.19662877786587,5.19330933282644,5.29390760565853,5.20663531270643,5.05598909327219
"6248",5.09591459425969,5.08325966114394,5.2219039727753,5.17114341845401,5.15448560426988,5.00297756476027,5.36068923081401,5.21433269914368
"6249",9.96261682885265,10.0273108247322,9.95584152089846,10.2294129528082,10.2331935099018,10.0091034428406,10.2426464407161,9.92066085849008
"6251",5.39939753112951,5.85445086682717,6.4772630795117,5.83360413677278,6.75038911392631,6.41294828555337,6.07895330602105,5.66915931355364
"6252",8.65890550676323,8.54221217269773,8.61593081639055,8.28103467713154,8.3438270460146,8.02406971780874,8.49638203508613,9.02961685634107
"6253",5.82131328517515,5.38393180159878,5.68379147188066,5.47626829135047,5.59177836276311,5.81906114870332,5.82484076468357,5.26263270775835
"6256",10.5208955014908,10.5246831326807,10.7046445333859,10.3421865284488,10.9305576512056,11.3389003588366,11.0488150840483,11.0837165848249
"6257",8.8930569507534,8.7127011633252,8.77184232642974,8.65658358787093,8.81546542081136,9.20768704338481,8.46350146698322,8.75770466863409
"6258",5.5794005124087,5.19351181231152,5.37217218502234,4.92039674012539,5.51845387468014,5.42774976124871,5.69497337736122,5.43919254176441
"6259",7.29215685420748,6.71515290005854,7.28679669830646,7.43218208377413,6.63572664939995,6.32314869223957,6.56065345750235,7.3496194987284
"6261",6.29255394936953,6.10836427692779,6.43598794924519,6.90426680516696,6.86116362954447,6.4641665317385,6.81171715576167,6.78692183874315
"6262",6.08941412099385,6.08136678577006,5.58594490432767,5.54040563665111,5.51442134519816,5.51680345571282,5.72661172432744,5.58765000962633
"6263",4.86370747773808,4.72623147329653,4.74068790186168,4.77948721336255,4.77494769768673,4.85394531189648,4.71521183625792,4.79439188180207
"627",5.24402412666947,5.48398138796149,5.35388842652211,5.4921989220233,5.78870769732731,5.13781050752661,5.26078662350652,5.08902624290188
"6271",5.00535872044281,5.18112075747679,5.08552055225779,4.8966920478667,5.80150681734795,4.97385664250606,5.25238398494088,5.49479863639879
"6272",8.15921236555038,8.02046272716068,8.33357756340251,8.15725544544454,8.18335944586048,8.542671663584,8.87315768393137,9.06049503541699
"6273",5.1201236999328,5.31554225113017,4.90326886308113,4.94922866240596,4.91777841023961,5.10839551799451,5.06836133871657,4.95144768805587
"6274",4.77197685654858,4.67494822356937,4.74699962613596,4.6435480664577,4.78625618593503,4.67948942568837,4.79760198227815,4.77406761667518
"6275",13.9018574618778,13.9395259014977,13.8157292064586,13.7730214053772,13.745042102663,13.7279756811772,13.8310938718089,14.1509863551719
"6276",5.28047516197587,5.2347321299939,5.16335215094834,5.11658069310073,5.18845281016722,4.88861205731626,4.90540314909544,4.98494230626881
"6277",10.4202175183291,11.7338073977912,11.8403479203935,11.8799113011175,11.4371249281362,12.0697289798771,11.9316357471431,12.1028309576252
"6278",5.7346140912315,5.14737132620866,5.03782959250757,5.22789383964554,5.73360335692804,5.69024492311759,5.92644945269818,5.41624391918733
"6279",14.4161745181836,14.225479114055,14.0891892955178,14.0636484488143,14.3442382957432,14.6748395199329,14.8719049679868,14.7632153185729
"6280",14.5463191534415,14.5848829199065,14.3056205298922,14.1899437797382,14.2704354564122,14.6849290772312,14.9546283132007,14.7036579622135
"6281",13.1887791983223,13.1970852586053,12.9819608826232,12.963477627266,13.0236905835414,13.0131930022077,12.9493104784519,13.0771548401817
"6282",11.8193136825524,11.8131726845432,11.6160522669187,11.6092511921768,10.9169948670982,11.498117152363,11.3759323631509,11.533637267755
"6283",11.9552119458158,10.8519007937986,10.5721027487098,10.9363669631439,11.0167347552337,10.7755233669268,11.9359226322392,11.686322978676
"6284",4.88364303500792,4.73527705999218,4.82682142301176,5.00830571573372,5.10159420095247,4.82367051166001,5.10876070920417,4.88666484684755
"6285",4.88826908083366,4.87746824281527,4.84636308799919,4.81563082389507,4.81610791260932,4.82367051166001,4.8203572493634,4.83960853801948
"6286",7.54848978614035,6.80955274281504,5.10839551799451,5.10732681293982,6.29266600199133,6.70502979640933,6.36977045559833,6.28688887616484
"6288",4.88955312295326,4.74725258567091,4.68002075238068,4.83109287766996,4.6677582263458,4.91271080430517,4.76382905091525,5.06204054060152
"6289",4.71269355096751,4.81825856694559,4.77494769768673,4.70664630246354,4.676813551775,4.82143993310319,4.70180518186559,4.70331970422391
"629",6.23048579829337,5.57796152499848,5.69708200813001,5.70891638864585,5.89324858880209,6.22638172939453,6.09302759146274,5.77317362221806
"6291",4.90174694235392,4.69861628438534,4.83023520936761,4.71144148284351,4.82054032379691,4.88706525893055,4.74621905192307,4.78081467848277
"6293",7.88451791679391,7.32789635359614,7.7149796996329,7.80566743351977,8.22891195921617,8.19494466490216,8.13977845826937,7.93432126286548
"6294",9.0764332196716,8.78861849151623,9.20515335058915,8.78578149690792,8.91055098057771,8.93459580314543,8.57877608122975,9.09824766896983
"6295",5.29390760565853,5.11776182162765,5.46855492050312,5.32564550433756,5.38194276879682,5.35564135710242,5.16505886729069,5.2468826472913
"6296",6.6715235234687,6.13596114899973,6.526229527967,6.66101713289234,6.1621018041301,5.77655254919084,6.35890997574802,6.15235332942418
"6297",6.59500153503632,6.51847036597117,6.94014083492799,6.66976633695643,6.48905797673948,6.61714795816283,6.45206300429853,6.65408564247394
"6299",4.84529552352828,4.72108610637519,4.72513549133004,4.69847855975718,4.70483535976526,4.83170827155169,4.83515733237125,4.73396380343185
"6300",4.75265235606986,4.80578048771944,4.81598618940423,4.79335670373921,4.637779563821,4.8131394933603,4.82342840401995,4.73153795433938
"6301",9.1028795868235,9.02605831711884,9.06923330077752,8.96042018147673,9.16544254793995,9.16350979023253,9.13950504040819,8.80693427427593
"6302",8.10286488103267,8.04251791720544,8.43595937643493,8.20472711957524,8.03025686323319,7.82937007394897,8.23724292751193,7.71360574937238
"63027",5.86420124097336,5.39535440517116,6.54085621557114,5.36290225989661,5.99993259843407,5.62538782138714,6.09302759146274,5.65580561452339
"6303",12.8355559017012,12.4986234612634,12.5910885367537,12.7147433752232,12.6531433146307,13.04205594006,13.3715223667073,12.9985101124286
"63035",6.14162190207708,5.98564446054649,5.82709915152776,6.15435531536623,6.17799143525857,6.61514100084979,6.26996529876967,5.98761867019124
"63036",5.57457543590796,4.93578750998665,5.13771449353006,5.32049065723832,5.03156485905897,5.26418383246875,5.49667982781353,5.1201236999328
"6304",7.02685936385254,6.68405952313007,6.98620805037731,7.15287419834664,7.04853700432176,6.19480565084653,6.76054357313429,7.17025453623995
"6305",8.91617996965696,9.12975154704372,8.99823964244627,8.79431641870758,8.81318201273893,8.59886909618359,8.56950208693764,8.74382677858309
"6307",7.39194762650148,7.1638556997285,7.14040390550851,7.27560901920145,7.0417130165335,6.95604547199397,6.72163370258916,6.82803740422059
"6309",7.50963172920703,7.83419857336322,7.36046939580963,7.78435279122147,7.2438382227609,7.1265352751208,7.42862751761778,6.94138706795229
"631",5.29875956454298,5.2871764641478,5.41999408802381,4.92915633107654,5.50399880339002,5.23191020732135,5.18690444629384,5.15976457613827
"6310",8.35824193745158,8.29295722341755,8.09014892500996,8.26529574455467,8.23801962838108,8.658771651434,8.40729706536854,8.52268213512859
"6311",9.26568980524377,8.8422541458026,9.2531546721763,8.96857866030073,9.44761410501598,9.15000273152923,9.55615998728872,9.32689434499591
"6314",4.97630376772646,4.9874260343317,4.821501342361,5.00711599391311,4.85089846052542,4.89641214261833,4.96293654902019,4.84435656632568
"6315",4.74280524528929,4.83515733237125,4.83392096118755,4.7897686471249,4.73548465575814,4.69045960986433,4.81024707873198,4.72992155569762
"6317",5.7346140912315,5.68029868680371,5.50378051967417,5.43712675562495,5.37060716941929,5.04766115779964,5.61227320648273,5.64507821535002
"6318",4.86138255137088,4.67975457801652,4.6426529096183,4.76544985834784,4.86644507263941,4.68299800568599,4.69146550700168,4.70942060903687
"6319",6.43588562019275,6.85479990956443,6.51769909064522,6.70709383565846,6.89989990831492,7.05417704432828,6.84989047415786,7.71772368090607
"632",5.6808058878253,5.58742564980792,5.59177836276311,5.7776978359465,5.71339931817017,6.32575680179536,5.40413835794772,5.72987524975904
"6320",5.96020388900293,6.61806417836989,6.64237782501097,5.85669908762408,6.77251524724505,6.09877720282533,6.58001759700221,6.46315259955663
"6322",7.33774013257133,6.2893436637871,7.82555920498177,7.38979861662645,6.77809540473243,6.53720769917827,7.42862751761778,7.7006609289026
"6323",5.5114407121025,5.29390760565853,5.42774976124871,5.58305028779885,5.4569508387855,5.49644468895816,5.16961906065621,5.59130813742809
"6324",5.3692880560684,5.22990262916906,5.2219039727753,5.31042167277181,5.14588074325312,5.67065441614147,5.02795556391569,5.1849827546024
"6326",5.48633835481285,4.93463048478868,4.82054032379691,5.18151590001724,5.32780682697147,5.09113687915566,5.02420100157678,5.34448938665926
"6327",5.00376058262394,5.48726421166326,5.19351181231152,5.3488337710119,5.57433072856124,5.31961467916723,5.53299901693009,5.21433269914368
"6328",4.6212246995993,4.66351485311058,4.76902970730448,4.80806739161469,4.82161974555628,4.72009981243854,4.62060761727511,4.70171385209986
"6329",4.94789830034905,4.74172025647534,5.13623789104239,5.00091255833892,4.74502386933313,4.77197685654858,4.7732936923159,4.80530866759668
"633",4.84097817848777,4.87991336778992,4.81432596654646,4.78456884236303,4.9659657080758,4.83601758555532,4.77406761667518,4.84247952545326
"6330",5.56176738743433,5.55719267006616,5.5347968617574,5.30701779469863,4.89328503034065,5.52702237924916,5.58158845569071,5.13034661437113
"6331",5.52011160405784,5.81039686131625,5.90612038689882,5.88423947281275,5.48023994164072,5.64470621259634,5.91149370446565,5.79098848654407
"6332",4.89070457108023,4.94225006536728,5.02420100157678,4.85458939071888,5.05964605083537,4.83047960690389,4.79852762008817,4.98168378488593
"6334",4.68552731628434,4.77318906888791,4.67265470751823,4.75942733797038,4.74502386933313,4.69936546443258,4.6840780622185,4.74803486631761
"6335",5.4821099283545,5.58571018333892,5.54399307443737,5.4500174329926,5.4569508387855,6.01443667970273,5.38908122810807,5.76014592204989
"6336",4.61876755715986,4.72692569278038,4.72349732445414,4.79485035965515,4.72236103082326,4.67948942568837,4.60865028000164,4.78541374370011
"6337",4.82670233334725,4.93003023150199,4.76990101341389,4.8131394933603,5.09856828964054,4.97263611550185,4.95485710789876,5.00568326449773
"6338",4.97630376772646,5.18266114417664,4.98819868480078,4.89124959019622,5.1849827546024,5.14142191893673,4.97829114347594,5.0971497330835
"6339",6.80649985879294,6.57599719011978,6.77809540473243,6.47367873780135,6.89823991527118,6.95930630124428,6.42728790282531,6.41770198297217
"634",5.58280436424766,6.30720547968073,6.14492798636521,6.47177339922573,6.52651647682295,6.0752102332991,7.34585531831162,5.58449948922099
"6340",5.14383733506583,5.05304186217435,5.16809684908967,5.00359988831948,5.07111222557979,5.17612250140803,5.08762220060554,4.88666484684755
"6341",9.02747587477345,9.12706096109738,9.00075889271226,9.0144582222488,8.349062879559,9.06822579816515,9.05194137565914,9.05868690532086
"6342",5.1373432183869,5.32953138275592,5.240781849882,5.09237428652269,5.04632127995969,4.98214861202714,4.87905335231436,5.00568326449773
"6343",4.90561440219139,5.02812125026654,4.75708581541917,4.8892146025415,4.85394531189648,4.93225726573382,4.92018383091209,4.74632088990295
"6344",4.76318557848052,4.99744649602436,4.80618440912598,4.8131394933603,4.76924810765487,4.7591114050579,4.79656505123577,4.76092765172737
"6345",5.25668437427745,5.31918875427892,4.96959278050141,5.05034726897694,5.2706896672899,5.40595095318161,5.64901771358514,5.41794841823817
"6346",5.25053883635952,4.96339867188779,5.22890803526823,5.79197442480532,5.36178248168454,5.65903614536316,5.19506922970267,5.32758589887508
"6347",4.84347868231526,4.84359556958932,4.88787190830238,4.73507380387651,4.86892746666684,5.16354309830988,4.98524422617075,4.93955620086386
"6348",6.24680646737635,6.72978261467674,6.77440737238424,6.83971281732588,6.85829711630542,6.25876111002014,7.42794697326049,6.41770198297217
"6349",5.58280436424766,5.80740823236492,5.56490272835772,5.1865284796551,5.54086899832538,5.40211689598174,5.35080871409839,5.24525685604634
"635",5.17765594483655,5.44539693830573,5.54614835191917,5.56900179987204,5.44102800682321,5.08273251100694,5.39714957724172,5.19819045563611
"6351",5.36552934444874,4.82676187940831,5.21553586842401,5.02812125026654,4.92530779688008,5.14905315602299,5.38729393532241,5.1838141291296
"6352",12.5550011204078,12.7147433752232,12.3951476768804,12.3919099690217,12.5955417481359,12.6341404483919,13.008491107501,12.3499741795508
"6354",4.90064765929559,4.67433161867494,4.75873374010548,4.75942733797038,4.72236103082326,4.83047960690389,4.83960853801948,4.78226991960652
"6355",4.95174514980999,5.36552934444874,5.2236939086643,5.0794161866761,5.09856828964054,7.66804745024725,5.54231863876414,5.92868251946517
"6356",6.2806673827972,5.85831713485623,5.30489031718931,5.19506922970267,5.43529440376198,5.1442110043666,5.26738045793573,5.71937222180583
"6357",4.86254112055924,4.79530735270833,4.94319435845574,4.74275238334294,4.71009449585796,5.02795556391569,4.78721498564374,4.76307563788463
"6358",5.01770911059735,5.36729451756557,5.22529180317443,5.09929026274255,4.94188879487194,6.13392148663662,5.14718947774566,5.39378407696991
"6359",5.99696149439705,5.65247875359053,5.65753919476195,6.26123003546343,5.55527032825337,5.97653138525617,5.64692351920257,5.52702237924916
"636",5.25198179081514,5.7942330349085,5.77140543632028,5.57650907717618,6.00434564924055,5.56972350529488,5.58498869438518,5.39176672566936
"6360",5.05929604791552,5.11108622799515,5.00614465170427,4.98679781516973,5.40413835794772,5.2113673027472,5.20988780007911,5.12558783386058
"6361",4.70932695032646,4.6840780622185,4.72068709342733,4.65298895926428,4.78507206303828,4.67610295973357,4.74866692611481,4.73153795433938
"6362",5.07663964258605,5.34339631252865,5.18729513582878,5.19662877786587,5.19155594343845,5.07387165782632,5.34906090153408,5.11396741600001
"6363",4.8173031676735,4.83329954062154,4.77175796151107,4.91033958547532,4.90853484336001,4.85394531189648,4.88774019770121,4.76393655223625
"6364",4.87997868690885,4.95948691693291,4.94922866240596,5.10983100127846,4.93839284655694,4.86709165352356,4.76178483576264,5.01319960662301
"6366",5.38194276879682,5.06117271859134,5.43552580309662,5.19819045563611,4.90381627921777,5.04632127995969,5.24240194695016,5.21285014986614
"6367",4.64559588419898,4.75687742483622,4.73527705999218,4.70341133707744,4.68889918754514,4.7777128428861,4.68963153270064,4.70760326957106
"6368",5.67263102324469,5.15598852529489,5.16335215094834,5.37725903062196,5.05793789080278,4.91160001073481,5.4259258348259,5.4259258348259
"6369",5.0268124043342,5.25075122636044,5.06561898979792,5.1257660287019,5.01529135322759,5.09113687915566,4.93549849638641,5.06716001497494
"637",7.5150642890323,7.17712367537577,7.41595871659103,7.29755446777693,7.00436146453908,7.12201228167206,6.76773635049838,7.68654881792085
"6370",5.33125786684938,5.59933152561801,5.37838430069744,5.563693652029,5.14439231422735,5.80600449698037,5.79962853507565,5.33265992932657
"6372",5.16924983562606,5.64544263024335,5.5932509332389,5.48398138796149,5.51845387468014,5.29559319655086,5.13347670775133,5.52273933372434
"6373",5.11704292520128,5.05964605083537,5.04265154411127,5.43919254176441,5.21324906542475,4.99713464189147,5.34186812281728,5.28507406960009
"6374",9.10738225095616,9.56649533507349,10.0798439399315,8.94787620916863,8.60878853080693,8.51459332938421,9.1838385485267,8.57969549677752
"6375",6.102621903474,5.55166149844623,5.47053642754665,5.24525685604634,5.73161125176305,5.14142191893673,5.27194557274417,5.37060716941929
"6376",5.22609271164707,5.06458619718297,5.01770911059735,5.0794161866761,5.08464422798363,5.16221825788445,5.31812858143837,5.1677281442465
"638",4.78631357938571,4.85778616917035,4.81230931870049,4.88104893144333,4.65433657366703,4.90561440219139,4.73976884671097,4.90106214794279
"6382",5.43323147625313,5.52630200237305,5.45835309220815,5.20860934680457,5.97259936683973,5.11396741600001,5.78118949554816,5.84338316436222
"63826",4.82137852123134,4.83453470076827,5.05034726897694,4.8473689615496,4.83614376599145,4.68190928838662,5.11776182162765,4.75708581541917
"63827",5.50755745006381,5.06973571443299,5.30871874734584,5.20359070309176,5.53992377096265,5.51680345571282,5.7423853089935,5.48726421166326
"6383",5.58086715431209,6.13476331944963,5.86293636982964,5.57093479021327,5.76915413860914,5.36421135518518,6.03595160517617,5.56960670064718
"6385",5.68775355056303,5.7318669964534,5.87672923990146,5.76940836246874,6.31278312147044,5.85367957570522,6.38138382137473,5.37060716941929
"6386",10.0659638849495,10.0869912300574,9.2937461263513,9.40094750451156,8.88056124083905,8.54472549077705,8.78549544695531,9.09495358390117
"6387",5.75602309132665,6.05439242917681,5.59958425250715,5.86883014188406,5.79775026476415,5.71962485359156,6.07895330602105,5.43712675562495
"63874",5.64717563553683,6.15317329614611,5.71564608623134,5.50045552806446,5.7528822665336,5.85117761722193,6.18055045016351,5.75688712421729
"63875",7.99127747599178,8.03899109652665,8.52874963395917,8.13715456714914,8.52787044967668,8.52334394880493,8.55768155531335,8.54073597518609
"63876",4.86514083017847,4.90479184728027,4.82950296378742,4.77793400353203,4.94547067068474,4.74012845518848,4.78800477911983,4.99823754330927
"63877",5.22929684709593,5.25238398494088,5.08920291613395,5.17439218142035,5.00519649557259,5.07959310553151,4.93117946187783,5.09573332622804
"6388",9.53571403953743,9.17138172665343,9.22758741485949,9.48815525298932,9.29716136464384,9.2932000869506,9.25182415586786,9.34142296353732
"6389",6.86046800273848,7.68216520279286,7.95245381688729,8.08829477813071,8.09190155043229,7.74147133708676,7.80235897074415,7.81914537566566
"63891",7.38673074480753,7.52967963292334,7.44258622460586,7.76334115992504,7.28118476496457,7.44388148101195,7.33125971946465,7.49200860819769
"63892",5.70281348677687,5.74013248562053,5.55791834169259,5.39714957724172,5.27859663418996,5.51680345571282,5.75162441380968,5.7356225732973
"63893",7.04048100470314,7.10619983384688,7.32666113799323,7.05959285674982,7.53892143654501,6.78382204891877,7.30110362435869,6.88596136810242
"63894",7.02554510511436,6.39744623864352,7.23954877906801,6.98798382334317,7.16962852648832,7.14544320615836,7.42988307431088,7.42075545824968
"63895",5.05287390659133,5.20506222350804,5.2268918006391,5.05034726897694,5.31042167277181,5.84791896251394,5.6247594283764,5.15581360246935
"63897",5.83700428207219,6.61203089794801,6.32173624456452,6.30479344967022,7.22340917346203,7.06114611827841,6.83845346886137,6.31026569145395
"63898",4.86631159336629,4.85778616917035,4.91355577045392,4.82828555903778,4.69188046501552,4.78529915600295,4.71298105790063,4.71384837007877
"63899",6.44547259549444,6.48768033383294,6.63519324043517,6.59601597466815,6.65818214457774,6.43629771418837,6.33400427079395,6.5610346088304
"639",7.93424753579909,8.01928155994399,7.89455645006862,7.70788120628387,7.60145062186368,7.58754799192716,7.45989804409195,7.59456270545404
"6390",10.5609125619951,10.5053470139991,10.5282044211727,10.577470744244,10.2750558281181,10.1218014339704,10.4943124923726,10.5053470139991
"63901",8.78678222533585,8.65852621773675,8.82016107324353,8.73303870065647,9.2236262238239,9.23904806487604,9.45888209168596,9.41401265699508
"63904",5.16924983562606,5.65681483679644,5.15466882302365,5.68227840827477,5.10767472099037,5.50848797219448,5.27005324620846,5.4973910414284
"63905",7.67114753521613,7.34901124788489,7.62320036203171,7.16649395060454,7.74159773552356,7.28581474226154,7.27199651705078,7.4982062060309
"63906",6.7334202152476,6.40329674820492,6.79082521950277,7.09312000935643,7.28488994068175,7.49576033648407,7.35513726579422,6.92130809185616
"63908",8.30805749651518,7.920728861846,8.23248398374171,8.25532673680729,8.30249908096431,8.42043669529103,8.62728543249775,8.61946581690713
"6391",8.41540120691531,8.64559321359758,8.48248286633975,8.52020376627706,7.99056858897595,8.04463670841843,7.75676909409064,8.35615215479755
"63910",5.93191472646739,6.30479344967022,6.33378605110699,5.57650907717618,5.89699584308701,6.54754656220048,6.1637490028719,5.82959147312452
"63915",5.35739615398801,5.44195251575286,5.12448904073025,5.45174839696235,5.71339931817017,5.08482055229643,5.09733127081756,5.57457543590796
"63916",5.4028874176436,5.14998975393068,6.03204176117369,5.90300697727844,5.73538276625299,5.39199216313955,5.60030590330993,5.81203790578014
"63917",9.12093610059324,9.0147545938244,8.93291789903486,8.87565535531605,9.21554973275636,8.81602570547672,9.20902840331052,9.17386609902151
"6392",9.61617092821728,9.57968249643696,9.22231347021501,9.67433687529305,8.64234740720139,8.58813142651816,8.73536781079627,9.19529689075624
"63920",5.77693414663376,5.09281801536368,5.28287458323666,5.74637324051184,5.10159420095247,5.47766321863623,5.38729393532241,5.92445412094568
"63922",6.102621903474,5.80902111279149,6.52932598396568,6.19085988307591,6.51136306855306,6.41584802861308,6.3188010261628,6.41211886866512
"63923",5.59763819961056,5.46646035151521,5.83360413677278,5.41590330971558,5.54086899832538,5.46553024779929,5.65284468290609,5.33265992932657
"63924",5.57700614024159,5.60493728923851,5.97577946117668,5.31598137433482,5.38952187666486,5.83611932123574,5.75963556499572,5.65953689674668
"63925",6.13500456204125,5.98761867019124,6.12003936745315,6.20299937732663,6.74495018036614,6.52535771576354,6.62460849447671,6.28688887616484
"63926",5.36729451756557,5.31918875427892,5.57650907717618,5.25750203856178,5.33125786684938,5.34382877689636,5.40617088778739,4.98384798529576
"63928",4.88250582192982,4.92131605832732,4.93016379772801,4.9932056027771,5.03009109298569,4.90437262787472,4.91919602545844,4.89832367026406
"63929",5.2970642399085,5.69074989254861,5.11667183647836,5.32220699638746,5.26243200274561,5.25606250221966,5.48633835481285,5.51275669651619
"63931",6.21793423384728,6.35976983749942,6.16011814052872,6.01713621772975,5.5103791829204,5.42774976124871,5.87348958849841,5.76014592204989
"63932",5.35223889039263,5.37217218502234,5.08229003162715,4.86527303110952,5.17459120093342,4.84636308799919,5.35388842652211,5.45186540726623
"63933",8.04559256284522,8.53457289433358,8.7388755462826,8.52020376627706,9.02006152971259,8.36640700424069,9.09688153654439,7.99778294506745
"63934",5.1616422105521,5.28863878187554,5.50021088184406,5.72410891122815,5.71788802317338,5.27100361388114,5.80513526966971,5.26448915622934
"63935",5.43919254176441,5.2970642399085,5.64520318791588,5.39714957724172,5.36510230737852,5.020142288852,5.50777609840086,5.54231863876414
"63939",8.7740272882524,8.96430662774754,9.1168004703023,8.43663615908997,8.43220528229694,8.13426918272592,7.94931982768013,8.51525886323658
"63940",10.8372785657713,10.9296796106286,10.9625937704951,10.9143155337557,11.0135281366155,10.5419381633508,10.832490050079,10.687786294671
"63941",5.50755745006381,5.81455386386162,5.77567656094857,5.48023994164072,5.53155555962231,5.4924425884914,6.38601860502525,5.28863878187554
"63943",5.56828610839276,6.02325496914354,5.59958425250715,5.75187517811188,5.72436752184681,5.6400211043037,5.3908765404514,5.77617129585185
"63946",4.66989042658435,4.86527303110952,4.80806739161469,4.76810569518809,4.75991098356064,4.75133474191666,4.93955620086386,4.74172025647534
"63947",5.53658338032942,5.03353885121104,5.15788187728892,4.95709550601875,5.0088588086507,5.10839551799451,5.30574603666199,5.25136022206661
"63948",4.86138255137088,5.01063202170196,4.90630406907705,4.90161846851028,4.91777841023961,4.91524027299886,4.97385664250606,4.77088343950798
"63950",4.94628477670952,5.20103135776405,5.4821099283545,5.52249861983597,5.20308886881222,5.66767060319625,5.95798084721595,6.01136148758729
"63951",5.26213399906502,5.02550565526725,5.11811970078717,5.12148590605806,5.14290603938065,5.00170932904341,5.02420100157678,5.25309710027328
"6396",7.17231870751162,7.20152428161635,7.25497875576584,6.93160519827077,7.10619983384688,7.46138252743228,7.20855145857433,7.61627789335197
"63967",5.77919173617731,6.1875028793386,5.82534131830883,6.5563920561953,5.70692948456657,6.22259971330113,6.00878968334816,5.76715728526447
"6397",5.91897639238272,6.24905850702805,6.0502722633939,5.6039763448915,5.65643387336396,5.29728078568908,6.46617143287766,5.8513038636257
"63970",5.25361613206532,4.73365623894728,5.03009109298569,4.99729342130008,4.91104628257081,4.87607534363784,5.36068923081401,5.30701779469863
"63971",5.25668437427745,5.02812125026654,5.13771449353006,5.22050958093042,4.92630106692873,5.19351181231152,5.2871764641478,4.96355277081523
"63973",5.92795334024966,5.83360413677278,5.67782929794919,6.0884647584134,5.7595093094523,6.00829372378403,5.33298627537975,5.78670369113279
"63974",4.82560859866612,4.93578750998665,4.90936252434664,4.85868041700489,5.07959310553151,4.77197685654858,4.96761729005886,4.9599394235912
